page_id,page_name,total_ads,unique_ads,percent_unique,avg_words,avg_spend,per_ad_avg_spend,total_avg_impressions,per_ad_avg_impression,avg_ad_min_audience,avg_ad_runtime,avg_female_13_17,avg_female_18_24,avg_female_25_34,avg_female_35_44,avg_female_45_54,avg_female_55_64,avg_female_65_plus,avg_male_13_17,avg_male_18_24,avg_male_25_34,avg_male_35_44,avg_male_45_54,avg_male_55_64,avg_male_65_plus,avg_13_17,avg_18_24,avg_25_34,avg_35_44,avg_45_54,avg_55_64,avg_65_plus,avg_female,avg_male,avg_pha,avg_stc,avg_jhc,avg_plk,avg_kvk,avg_ulk,avg_lbk,avg_hkk,avg_pak,avg_vys,avg_jhm,avg_olk,avg_msk,avg_zlk
664997796912382,Změna pro Hradec a Zelení,116,71,0.612,160,73642,635,944942,8146,74156,3.9,0,0.099,0.111,0.092,0.081,0.056,0.072,0,0.087,0.129,0.104,0.076,0.038,0.048,0,0.186,0.241,0.196,0.157,0.094,0.12,0.512,0.481,0.007,0.003,0.002,0.002,0.001,0.002,0.002,0.964,0.005,0.001,0.005,0.002,0.003,0.001
678579752191602,Šance pro Příbram,28,23,0.821,106,28986,1035,462986,16535,19644,4.5,0.008,0.125,0.12,0.107,0.082,0.048,0.034,0.006,0.093,0.131,0.11,0.076,0.032,0.024,0.014,0.218,0.251,0.217,0.158,0.08,0.057,0.524,0.471,0.007,0.948,0.012,0.033,0,0,0,0,0,0,0,0,0,0
678632908895748,Žít v Trutnově,10,9,0.9,163,12895,1290,74995,7500,280001,8.8,0,0.194,0.14,0.07,0.062,0.041,0.049,0,0.134,0.086,0.069,0.062,0.038,0.045,0,0.328,0.226,0.139,0.125,0.079,0.094,0.556,0.435,0.028,0.027,0.015,0.017,0.005,0.017,0.131,0.668,0.016,0.008,0.024,0.012,0.02,0.01
685477031486405,Volba pro Teplice,17,13,0.765,54,20692,1217,193492,11382,24236,3.2,0,0.045,0.076,0.094,0.106,0.087,0.094,0,0.054,0.106,0.113,0.105,0.063,0.053,0,0.099,0.181,0.207,0.211,0.15,0.148,0.502,0.493,0.025,0.006,0.002,0.002,0,0.952,0.006,0.001,0.001,0.001,0.003,0,0,0.001
686278158049451,"ANO, tohle je Znojmo",35,34,0.971,164,85482,2442,751982,21485,10001,8.2,0,0.122,0.136,0.119,0.096,0.046,0.031,0,0.093,0.136,0.1,0.069,0.027,0.02,0,0.215,0.273,0.219,0.164,0.073,0.051,0.55,0.445,0,0,0,0,0,0,0,0,0,0,0.999,0,0,0
693725074166331,Naše zdravotnictví,149,124,0.832,44,124026,832,2387926,16026,1000001,7.1,0,0.02,0.085,0.128,0.19,0.196,0.178,0,0.015,0.038,0.033,0.043,0.038,0.032,0,0.034,0.123,0.161,0.234,0.234,0.21,0.797,0.199,0.127,0.089,0.058,0.057,0.03,0.088,0.044,0.06,0.045,0.045,0.118,0.062,0.122,0.054
707458719329186,STAN Praha,98,61,0.622,60,271901,2774,4850451,49494,148946,10.3,0,0.085,0.108,0.089,0.066,0.037,0.051,0,0.092,0.164,0.124,0.085,0.046,0.045,0,0.176,0.272,0.213,0.152,0.083,0.096,0.435,0.557,0.997,0.001,0,0,0,0,0,0,0,0,0,0,0,0
711658465662315,XTV,157,134,0.854,21,231222,1473,2319922,14777,234820,17.4,0,0.007,0.021,0.032,0.068,0.123,0.21,0,0.006,0.025,0.071,0.133,0.146,0.155,0,0.013,0.047,0.103,0.201,0.268,0.365,0.461,0.537,0.155,0.097,0.055,0.045,0.033,0.09,0.039,0.045,0.044,0.037,0.123,0.06,0.121,0.056
724643567743683,Krumlováci,43,30,0.698,99,24928,580,268978,6255,8954,4.6,0,0.079,0.124,0.118,0.1,0.059,0.046,0,0.079,0.139,0.103,0.08,0.039,0.028,0,0.158,0.263,0.221,0.179,0.098,0.074,0.527,0.468,0,0,1,0,0,0,0,0,0,0,0,0,0,0
726897817349266,Nezávislí za rozvoj města Uherský Brod,22,15,0.682,14,13189,600,146989,6681,29092,6.5,0,0.018,0.062,0.111,0.125,0.106,0.094,0,0.035,0.112,0.132,0.1,0.053,0.05,0,0.053,0.174,0.243,0.224,0.159,0.144,0.515,0.482,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0.978
728495140691300,Milion chvilek pro demokracii,1615,99,0.061,146,983742,609,13405192,8300,513733,4.2,0,0.089,0.142,0.082,0.051,0.031,0.031,0,0.134,0.209,0.109,0.059,0.029,0.026,0,0.223,0.351,0.191,0.11,0.06,0.057,0.426,0.566,0.27,0.103,0.054,0.047,0.018,0.039,0.036,0.048,0.044,0.041,0.133,0.046,0.074,0.046
743298372350377,Zelení Kaplice,23,10,0.435,160,26488,1152,191488,8326,64527,14.6,0,0.033,0.066,0.11,0.106,0.087,0.07,0,0.039,0.102,0.129,0.118,0.079,0.054,0,0.072,0.168,0.24,0.224,0.166,0.124,0.473,0.522,0.029,0.009,0.896,0.006,0.001,0.007,0.004,0.008,0.004,0.004,0.012,0.006,0.006,0.004
758005837575860,Kuřimáci - Sdružení pro Kuřim,31,22,0.71,187,21184,683,100484,3241,29259,1.8,0,0.061,0.116,0.142,0.132,0.062,0.056,0,0.077,0.1,0.106,0.074,0.036,0.033,0,0.138,0.217,0.248,0.206,0.098,0.089,0.57,0.426,0,0,0,0,0,0,0,0,0.002,0.007,0.985,0.003,0.001,0
764875520231706,Jaroslav Filip,9,8,0.889,59,17546,1950,177496,19722,36112,2.7,0,0.088,0.14,0.101,0.069,0.039,0.042,0,0.091,0.169,0.117,0.074,0.032,0.033,0,0.179,0.309,0.218,0.143,0.072,0.075,0.478,0.517,0,0,0,0,0,0,0,0.999,0,0,0,0,0,0
769494306440740,Karel Naxera - zastupitel,27,24,0.889,81,25686,951,214486,7944,77038,3.6,0,0.02,0.046,0.076,0.091,0.084,0.087,0,0.049,0.119,0.145,0.134,0.079,0.065,0,0.069,0.165,0.222,0.225,0.163,0.152,0.405,0.591,0,0.006,0.045,0.949,0,0,0,0,0,0,0,0,0,0
800299160002667,Piráti Karviná,29,27,0.931,68,17336,598,304486,10500,81208,8.7,0,0.106,0.12,0.099,0.084,0.058,0.041,0,0.089,0.134,0.11,0.085,0.044,0.025,0,0.195,0.254,0.209,0.169,0.103,0.065,0.508,0.487,0.004,0.005,0.003,0.003,0.002,0.005,0.002,0.003,0.003,0.002,0.005,0.003,0.952,0.002
802856686473626,Piráti Tábor,34,28,0.824,128,25283,744,243983,7176,9707,5.7,0,0.097,0.122,0.136,0.079,0.008,0.007,0,0.129,0.189,0.144,0.073,0.004,0.004,0,0.226,0.311,0.281,0.153,0.012,0.011,0.45,0.543,0,0.001,0.998,0,0,0,0,0,0,0,0,0,0,0
807238552654066,Michal Pobucký,20,9,0.45,76,19790,990,137990,6900,9751,2.2,0,0.043,0.117,0.127,0.139,0.081,0.064,0,0.049,0.114,0.103,0.081,0.044,0.033,0,0.092,0.231,0.231,0.22,0.125,0.097,0.572,0.424,0.001,0,0,0,0,0,0,0,0,0,0,0,0.997,0
810056782516469,Patrik Nacher,19,16,0.842,14,122240,6434,1104990,58157,67422,11.1,0,0.007,0.035,0.052,0.072,0.095,0.169,0,0.024,0.113,0.124,0.109,0.085,0.11,0,0.031,0.148,0.176,0.181,0.181,0.279,0.429,0.566,0.446,0.117,0.027,0.027,0.02,0.061,0.027,0.029,0.026,0.021,0.063,0.035,0.072,0.029
840906766014124,Jana Mračková Vildumetzová,12,7,0.583,38,30094,2508,250994,20916,72501,2.6,0,0.03,0.056,0.082,0.109,0.112,0.138,0,0.034,0.08,0.098,0.107,0.073,0.078,0,0.064,0.136,0.18,0.215,0.185,0.216,0.526,0.47,0.008,0.008,0.004,0.005,0.906,0.023,0.004,0.004,0.004,0.003,0.009,0.005,0.012,0.004
844159169114817,Starostové pro Jablonec,18,15,0.833,106,21091,1172,187991,10444,15001,7.7,0,0.05,0.076,0.101,0.114,0.086,0.085,0,0.05,0.097,0.114,0.103,0.064,0.051,0,0.1,0.173,0.215,0.218,0.15,0.136,0.512,0.48,0,0,0,0,0,0,1,0,0,0,0,0,0,0
860262404003701,Praha 6 jste VY,13,12,0.923,79,25744,1980,437494,33653,50001,10,0,0.147,0.173,0.094,0.052,0.021,0.015,0,0.121,0.191,0.101,0.048,0.016,0.013,0,0.268,0.364,0.195,0.1,0.037,0.028,0.501,0.49,0.999,0.001,0,0,0,0,0,0,0,0,0,0,0,0
879538528813642,Solidarita pro Prahu 5,84,28,0.333,105,20458,244,217958,2595,26846,3.9,0,0.053,0.13,0.124,0.079,0.04,0.046,0,0.078,0.164,0.135,0.084,0.03,0.027,0,0.131,0.294,0.26,0.163,0.071,0.073,0.472,0.519,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90002267161,TOP 09,96,77,0.802,61,166852,1738,1624952,16927,263188,17.3,0,0.024,0.05,0.065,0.076,0.069,0.082,0,0.07,0.155,0.147,0.123,0.071,0.062,0,0.095,0.205,0.212,0.199,0.141,0.144,0.366,0.629,0.189,0.129,0.027,0.16,0.028,0.041,0.054,0.064,0.025,0.034,0.116,0.039,0.057,0.036
909606155877035,Změna pro Říčany,107,74,0.692,157,48796,456,498446,4658,51506,9.1,0,0.111,0.124,0.132,0.088,0.043,0.038,0,0.102,0.123,0.104,0.073,0.03,0.023,0,0.213,0.247,0.236,0.161,0.073,0.061,0.537,0.455,0.005,0.959,0.003,0.003,0.002,0.005,0.002,0.002,0.002,0.002,0.005,0.002,0.005,0.002
944792105610443,PRAHA SOBĚ,73,39,0.534,135,626214,8578,6601464,90431,73700,5,0,0.042,0.197,0.145,0.068,0.028,0.028,0,0.048,0.194,0.139,0.06,0.02,0.02,0,0.09,0.391,0.285,0.128,0.048,0.048,0.508,0.481,1,0,0,0,0,0,0,0,0,0,0,0,0,0
953618527988607,MUDr. Vladimír Ninger,16,13,0.812,51,25392,1587,254492,15906,237501,10.6,0,0.091,0.06,0.062,0.111,0.13,0.168,0,0.039,0.034,0.05,0.077,0.079,0.095,0,0.13,0.094,0.112,0.187,0.209,0.263,0.622,0.373,0.034,0.048,0,0,0,0,0.011,0.05,0.825,0.026,0.002,0.004,0,0
967603596748188,REZIDENTI 1,33,3,0.091,151,39934,1210,285484,8651,10001,6.1,0,0.03,0.083,0.098,0.094,0.063,0.063,0,0.049,0.155,0.147,0.108,0.056,0.046,0,0.078,0.238,0.245,0.202,0.118,0.11,0.431,0.561,1,0,0,0,0,0,0,0,0,0,0,0,0,0
992555574111774,Sev.en,31,5,0.161,15,307784,9929,6528486,210596,294588,15.6,0,0.127,0.125,0.102,0.057,0.027,0.033,0.001,0.119,0.15,0.126,0.066,0.026,0.035,0.001,0.246,0.274,0.228,0.123,0.053,0.068,0.471,0.523,0.127,0.087,0.04,0.04,0.021,0.068,0.033,0.044,0.039,0.029,0.074,0.039,0.07,0.29
996425677137319,Giving Tuesday Česko,58,6,0.103,19,15771,272,309471,5336,748280,11.1,0,0.319,0.339,0.044,0.011,0.003,0.004,0,0.152,0.095,0.012,0.005,0.002,0.005,0.001,0.471,0.434,0.056,0.017,0.006,0.009,0.72,0.272,0.251,0.112,0.057,0.058,0.026,0.068,0.039,0.044,0.042,0.032,0.108,0.044,0.084,0.036
996724667073669,Piráti Ostrava,86,63,0.733,69,81157,944,1562457,18168,84071,7.2,0,0.121,0.162,0.111,0.057,0.019,0.02,0,0.1,0.182,0.125,0.071,0.015,0.012,0,0.221,0.344,0.236,0.128,0.034,0.032,0.49,0.504,0,0,0,0,0,0,0,0,0,0,0,0,1,0
