id,ad_creation_time,ad_creative_bodies,ad_creative_link_captions,ad_creative_link_descriptions,ad_creative_link_titles,ad_delivery_start_time,ad_snapshot_url,bylines,currency,languages,page_id,page_name,publisher_platforms,estimated_audience_size_lower,estimated_audience_size_upper,impressions_lower,impressions_upper,spend_lower,spend_upper,ad_delivery_stop_time,female_13-17,female_18-24,female_25-34,female_35-44,female_45-54,female_55-64,female_65+,male_13-17,male_18-24,male_25-34,male_35-44,male_45-54,male_55-64,male_65+,unknown_13-17,unknown_18-24,unknown_25-34,unknown_35-44,unknown_45-54,unknown_55-64,unknown_65+,Central Bohemian Region,Hradec Králové Region,Karlovy Vary Region,Liberec Region,Moravian-Silesian Region,Olomouc Region,Pardubice Region,Plzeň Region,Prague,South Bohemian Region,South Moravian Region,Ústí nad Labem Region,Vysočina Region,Zlín Region
360559952900408,2022-07-27,"Komunikovat je lidské, jen se na to občas jaksi zapomíná. Více ve videu.","","","",2022-07-27,https://www.facebook.com/ads/archive/render_ad/?id=360559952900408&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,1000001,,10000,14999,300,399,2022-08-18,,0.01,0.008,0.012,0.018,0.023,0.017,,0.12,0.223,0.235,0.188,0.088,0.053,,0.001,0.002,0.001,0,0.001,0.001,0.14,0.065,0.037,0.046,0.1,0.07,0.064,0.052,,0.078,0.102,0.11,0.071,0.066
732968204458698,2022-07-27,"Město Ústí nad Labem leží v kraji, k němuž mám dlouhodobý vřelý vztah, protože sem jezdívám na chalupu, odpočinout si a nabrat novou energii. Znám mnoho místních lidí osobně a troufám si říct, že jsem mezi nimi našel řadu skutečných přátel na celý život. Momentálně jsem zde pracovně, setkávám se s lidmi z různých oborů a sfér, což je pro mě velmi obohacující. Byl jsem také pozdravit své kolegy v Masarykově nemocnici, s nimiž spolupracuji mnoho let.","","","",2022-07-28,https://www.facebook.com/ads/archive/render_ad/?id=732968204458698&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,500001,1000000,0,999,0,99,2022-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753712669168424,2022-07-27,"Město Ústí nad Labem leží v kraji, k němuž mám dlouhodobý vřelý vztah, protože sem jezdívám na chalupu, odpočinout si a nabrat novou energii. Znám mnoho místních lidí osobně a troufám si říct, že jsem mezi nimi našel řadu skutečných přátel na celý život. Momentálně jsem zde pracovně, setkávám se s lidmi z různých oborů a sfér, což je pro mě velmi obohacující. Byl jsem také pozdravit své kolegy v Masarykově nemocnici, s nimiž spolupracuji mnoho let.","","","",2022-07-27,https://www.facebook.com/ads/archive/render_ad/?id=753712669168424&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,500001,1000000,0,999,0,99,2022-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864732564501502,2022-07-27,"Město Ústí nad Labem leží v kraji, k němuž mám dlouhodobý vřelý vztah, protože sem jezdívám na chalupu, odpočinout si a nabrat novou energii. Znám mnoho místních lidí osobně a troufám si říct, že jsem mezi nimi našel řadu skutečných přátel na celý život. Momentálně jsem zde pracovně, setkávám se s lidmi z různých oborů a sfér, což je pro mě velmi obohacující. Byl jsem také pozdravit své kolegy v Masarykově nemocnici, s nimiž spolupracuji mnoho let.","","","",2022-07-27,https://www.facebook.com/ads/archive/render_ad/?id=864732564501502&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,500001,1000000,0,999,0,99,2022-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788516981483472,2022-07-27,"Město Ústí nad Labem leží v kraji, k němuž mám dlouhodobý vřelý vztah, protože sem jezdívám na chalupu, odpočinout si a nabrat novou energii. Znám mnoho místních lidí osobně a troufám si říct, že jsem mezi nimi našel řadu skutečných přátel na celý život. Momentálně jsem zde pracovně, setkávám se s lidmi z různých oborů a sfér, což je pro mě velmi obohacující. Byl jsem také pozdravit své kolegy v Masarykově nemocnici, s nimiž spolupracuji mnoho let.","","","",2022-07-27,https://www.facebook.com/ads/archive/render_ad/?id=1788516981483472&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,1000001,,0,999,0,99,2022-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460360735617800,2022-07-27,"Město Ústí nad Labem leží v kraji, k němuž mám dlouhodobý vřelý vztah, protože sem jezdívám na chalupu, odpočinout si a nabrat novou energii. Znám mnoho místních lidí osobně a troufám si říct, že jsem mezi nimi našel řadu skutečných přátel na celý život. Momentálně jsem zde pracovně, setkávám se s lidmi z různých oborů a sfér, což je pro mě velmi obohacující. Byl jsem také pozdravit své kolegy v Masarykově nemocnici, s nimiž spolupracuji mnoho let.","","","",2022-08-11,https://www.facebook.com/ads/archive/render_ad/?id=460360735617800&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,500001,1000000,0,999,0,99,2022-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644022053246901,2022-07-27,"Komunikovat je lidské, jen se na to občas jaksi zapomíná. Více ve videu.","","","",2022-07-27,https://www.facebook.com/ads/archive/render_ad/?id=644022053246901&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,1000001,,2000,2999,100,199,2022-08-18,,0.011,0.016,0.028,0.069,0.081,0.086,,0.029,0.119,0.239,0.158,0.091,0.069,,,0.001,0,0.001,0,0.001,0.165,0.084,0.047,0.053,0.084,0.052,0.04,0.048,,0.084,0.097,0.152,0.052,0.045
722602885479659,2022-07-27,"Nežijeme v lehké době, ale problémy jsou od toho, aby se překonávaly. Budu postupně představovat svoje recepty, jak obtíže lépe zvládnout. Začněme inflací neboli zdražováním. Potřebujeme získat zpět kontrolu nad energiemi. Vláda musí pomáhat rychle, efektivně a jednoduše. Rozpočtům našich domácností může pomoci například zrušení daně z přidané hodnoty na energie a základní potraviny. Všichni zodpovědní musí důrazněji hájit naše národní zájmy v rámci Evropské unie mimo jiné právě tím, že získáme možnost dalšího snižování DPH. Zůstaňme bezpečnou zemí, kde lidé mohou spokojeně žít. Více ve videu.","","","",2022-07-27,https://www.facebook.com/ads/archive/render_ad/?id=722602885479659&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,500001,1000000,4000,4999,100,199,2022-08-18,,0.003,0.009,0.018,0.065,0.197,0.361,,0.003,0.012,0.034,0.064,0.101,0.131,,,0,,0.001,,,0.11,0.051,0.043,0.048,0.117,0.061,0.042,0.047,0.098,0.048,0.098,0.142,0.044,0.051
1227507544689192,2022-07-27,"Komunikovat je lidské, jen se na to občas jaksi zapomíná. Více ve videu.","","","",2022-07-27,https://www.facebook.com/ads/archive/render_ad/?id=1227507544689192&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,500001,1000000,4000,4999,400,499,2022-08-18,,0.016,0.031,0.055,0.075,0.063,0.052,,0.049,0.195,0.251,0.129,0.048,0.031,,0,0,0.002,0.001,0,0,0.135,0.071,0.039,0.045,0.074,0.053,0.043,0.06,0.109,0.066,0.085,0.124,0.049,0.047
1388718751628421,2022-07-27,"Město Ústí nad Labem leží v kraji, k němuž mám dlouhodobý vřelý vztah, protože sem jezdívám na chalupu, odpočinout si a nabrat novou energii. Znám mnoho místních lidí osobně a troufám si říct, že jsem mezi nimi našel řadu skutečných přátel na celý život. Momentálně jsem zde pracovně, setkávám se s lidmi z různých oborů a sfér, což je pro mě velmi obohacující. Byl jsem také pozdravit své kolegy v Masarykově nemocnici, s nimiž spolupracuji mnoho let.","","","",2022-07-30,https://www.facebook.com/ads/archive/render_ad/?id=1388718751628421&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,500001,1000000,0,999,0,99,2022-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691550887885559,2022-07-27,"Nežijeme v lehké době, ale problémy jsou od toho, aby se překonávaly. Budu postupně představovat svoje recepty, jak obtíže lépe zvládnout. Začněme inflací neboli zdražováním. Potřebujeme získat zpět kontrolu nad energiemi. Vláda musí pomáhat rychle, efektivně a jednoduše. Rozpočtům našich domácností může pomoci například zrušení daně z přidané hodnoty na energie a základní potraviny. Všichni zodpovědní musí důrazněji hájit naše národní zájmy v rámci Evropské unie mimo jiné právě tím, že získáme možnost dalšího snižování DPH. Zůstaňme bezpečnou zemí, kde lidé mohou spokojeně žít. Více ve videu.","","","",2022-07-27,https://www.facebook.com/ads/archive/render_ad/?id=1691550887885559&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,500001,1000000,2000,2999,100,199,2022-08-18,,0.001,0.012,0.028,0.069,0.143,0.265,,0.005,0.029,0.079,0.109,0.116,0.144,,,,0.001,0.001,0.001,,0.113,0.065,0.048,0.039,0.108,0.061,0.049,0.041,0.1,0.048,0.088,0.128,0.05,0.061
568491148156330,2022-07-27,"Nežijeme v lehké době, ale problémy jsou od toho, aby se překonávaly. Budu postupně představovat svoje recepty, jak obtíže lépe zvládnout. Začněme inflací neboli zdražováním. Potřebujeme získat zpět kontrolu nad energiemi. Vláda musí pomáhat rychle, efektivně a jednoduše. Rozpočtům našich domácností může pomoci například zrušení daně z přidané hodnoty na energie a základní potraviny. Všichni zodpovědní musí důrazněji hájit naše národní zájmy v rámci Evropské unie mimo jiné právě tím, že získáme možnost dalšího snižování DPH. Zůstaňme bezpečnou zemí, kde lidé mohou spokojeně žít. Více ve videu.","","","",2022-07-27,https://www.facebook.com/ads/archive/render_ad/?id=568491148156330&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,500001,1000000,2000,2999,100,199,2022-08-18,,0.002,0.02,0.052,0.062,0.082,0.122,,0.014,0.094,0.155,0.131,0.129,0.135,,,,,0.001,,0.003,0.109,0.054,0.028,0.047,0.107,0.048,0.031,0.046,0.151,0.056,0.113,0.131,0.036,0.042
591421182567087,2022-07-27,"Nežijeme v lehké době, ale problémy jsou od toho, aby se překonávaly. Budu postupně představovat svoje recepty, jak obtíže lépe zvládnout. Začněme inflací neboli zdražováním. Potřebujeme získat zpět kontrolu nad energiemi. Vláda musí pomáhat rychle, efektivně a jednoduše. Rozpočtům našich domácností může pomoci například zrušení daně z přidané hodnoty na energie a základní potraviny. Všichni zodpovědní musí důrazněji hájit naše národní zájmy v rámci Evropské unie mimo jiné právě tím, že získáme možnost dalšího snižování DPH. Zůstaňme bezpečnou zemí, kde lidé mohou spokojeně žít. Více ve videu.","","","",2022-07-27,https://www.facebook.com/ads/archive/render_ad/?id=591421182567087&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,1000001,,2000,2999,100,199,2022-08-18,,0.004,0.007,0.014,0.04,0.14,0.278,,0.007,0.009,0.042,0.096,0.157,0.203,,0.001,0.001,,0.001,0.001,,0.122,0.06,0.048,0.057,0.113,0.069,0.044,0.039,,0.061,0.126,0.141,0.06,0.061
729261228150820,2022-07-27,"Nežijeme v lehké době, ale problémy jsou od toho, aby se překonávaly. Budu postupně představovat svoje recepty, jak obtíže lépe zvládnout. Začněme inflací neboli zdražováním. Potřebujeme získat zpět kontrolu nad energiemi. Vláda musí pomáhat rychle, efektivně a jednoduše. Rozpočtům našich domácností může pomoci například zrušení daně z přidané hodnoty na energie a základní potraviny. Všichni zodpovědní musí důrazněji hájit naše národní zájmy v rámci Evropské unie mimo jiné právě tím, že získáme možnost dalšího snižování DPH. Zůstaňme bezpečnou zemí, kde lidé mohou spokojeně žít. Více ve videu.","","","",2022-07-27,https://www.facebook.com/ads/archive/render_ad/?id=729261228150820&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,500001,1000000,4000,4999,200,299,2022-08-18,,0.003,0.011,0.014,0.054,0.142,0.261,,0.009,0.03,0.07,0.095,0.136,0.175,,,,,0.001,,0,,0.053,,0.083,0.221,0.073,0.065,0.119,,0.06,0.234,0.091,,
1063175041236570,2022-07-27,"Komunikovat je lidské, jen se na to občas jaksi zapomíná. Více ve videu.","","","",2022-07-27,https://www.facebook.com/ads/archive/render_ad/?id=1063175041236570&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,500001,1000000,10000,14999,1000,1499,2022-08-18,,0.015,0.043,0.051,0.057,0.035,0.023,,0.039,0.274,0.271,0.115,0.044,0.029,,0,0.001,0.002,0.001,0,0.001,0.125,0.053,0.034,0.053,0.081,0.053,0.038,0.062,0.155,0.063,0.1,0.118,0.03,0.035
1198184280980090,2022-07-27,"Komunikovat je lidské, jen se na to občas jaksi zapomíná. Více ve videu.","","","",2022-07-27,https://www.facebook.com/ads/archive/render_ad/?id=1198184280980090&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,500001,1000000,3000,3999,300,399,2022-08-18,,0.01,0.026,0.041,0.11,0.144,0.113,,0.036,0.103,0.168,0.111,0.081,0.054,,0,0.001,0.002,0.001,0.001,0,0.119,0.054,0.043,0.051,0.095,0.055,0.047,0.054,0.142,0.058,0.085,0.122,0.034,0.043
1277249639681268,2022-07-27,"Komunikovat je lidské, jen se na to občas jaksi zapomíná. Více ve videu.","","","",2022-07-27,https://www.facebook.com/ads/archive/render_ad/?id=1277249639681268&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,500001,1000000,4000,4999,400,499,2022-08-18,,0.017,0.028,0.049,0.082,0.083,0.07,,0.035,0.142,0.229,0.134,0.075,0.05,,0.001,0.001,0.003,0.001,,0.001,,0.066,,0.083,0.185,0.073,0.044,0.141,,0.093,0.235,0.08,,
801732810816551,2022-07-27,"Město Ústí nad Labem leží v kraji, k němuž mám dlouhodobý vřelý vztah, protože sem jezdívám na chalupu, odpočinout si a nabrat novou energii. Znám mnoho místních lidí osobně a troufám si říct, že jsem mezi nimi našel řadu skutečných přátel na celý život. Momentálně jsem zde pracovně, setkávám se s lidmi z různých oborů a sfér, což je pro mě velmi obohacující. Byl jsem také pozdravit své kolegy v Masarykově nemocnici, s nimiž spolupracuji mnoho let.","","","",2022-08-02,https://www.facebook.com/ads/archive/render_ad/?id=801732810816551&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,500001,1000000,0,999,0,99,2022-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2833760583598182,2022-07-27,"Město Ústí nad Labem leží v kraji, k němuž mám dlouhodobý vřelý vztah, protože sem jezdívám na chalupu, odpočinout si a nabrat novou energii. Znám mnoho místních lidí osobně a troufám si říct, že jsem mezi nimi našel řadu skutečných přátel na celý život. Momentálně jsem zde pracovně, setkávám se s lidmi z různých oborů a sfér, což je pro mě velmi obohacující. Byl jsem také pozdravit své kolegy v Masarykově nemocnici, s nimiž spolupracuji mnoho let.","","","",2022-07-30,https://www.facebook.com/ads/archive/render_ad/?id=2833760583598182&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,1000001,,0,999,0,99,2022-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797180507941448,2022-07-27,"Město Ústí nad Labem leží v kraji, k němuž mám dlouhodobý vřelý vztah, protože sem jezdívám na chalupu, odpočinout si a nabrat novou energii. Znám mnoho místních lidí osobně a troufám si říct, že jsem mezi nimi našel řadu skutečných přátel na celý život. Momentálně jsem zde pracovně, setkávám se s lidmi z různých oborů a sfér, což je pro mě velmi obohacující. Byl jsem také pozdravit své kolegy v Masarykově nemocnici, s nimiž spolupracuji mnoho let.","","","",2022-08-09,https://www.facebook.com/ads/archive/render_ad/?id=797180507941448&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,500001,1000000,0,999,0,99,2022-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829070871594886,2022-07-27,Co nás čeká? Můj pohled na věc najdete tady na videu.,"","","",2022-07-27,https://www.facebook.com/ads/archive/render_ad/?id=829070871594886&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,1000001,,4000,4999,200,299,2022-08-18,,0.005,0.007,0.013,0.054,0.12,0.172,,0.012,0.031,0.092,0.145,0.172,0.173,,,0,0,0,0.001,0.002,0.079,0.044,0.041,0.04,0.129,0.067,0.035,0.047,0.156,0.053,0.097,0.113,0.046,0.054
575535167345569,2022-07-27,"Komunikovat je lidské, jen se na to občas jaksi zapomíná. Více ve videu.","","","",2022-07-27,https://www.facebook.com/ads/archive/render_ad/?id=575535167345569&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,1000001,,9000,9999,1000,1499,2022-08-18,,0.009,0.01,0.026,0.059,0.124,0.138,,0.033,0.075,0.14,0.146,0.136,0.098,,0,0.001,0.001,0.001,0.001,0.002,0.101,0.052,0.049,0.054,0.108,0.055,0.042,0.062,0.102,0.061,0.104,0.116,0.043,0.05
626591478736660,2022-07-27,Pomoc chudobou ohroženým společenským skupinám musí být samozřejmostí. Více ve videu.,"","","",2022-07-27,https://www.facebook.com/ads/archive/render_ad/?id=626591478736660&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,1000001,,1000,1999,0,99,2022-08-18,,0.005,0.014,0.018,0.072,0.176,0.27,,0.01,0.033,0.048,0.078,0.133,0.142,,,,0.001,,,,0.101,0.04,0.055,0.054,0.117,0.06,0.048,0.067,0.14,0.036,0.068,0.15,0.033,0.03
442975167838877,2022-07-27,"Na pražském Náměstí Míru dnes bylo skutečně velmi horko. O to víc si vážím všech, kteří neváhali a přišli svými podpisy podpořit možnost mé prezidentské kandidatury. Děkuji vám!","","","",2022-07-27,https://www.facebook.com/ads/archive/render_ad/?id=442975167838877&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,1000001,,35000,39999,1500,1999,2022-08-02,,0.002,0.005,0.018,0.052,0.122,0.208,,0.006,0.027,0.103,0.144,0.154,0.157,,0,0,0,0,0,0.001,0.097,0.053,0.033,0.042,0.112,0.063,0.046,0.049,0.136,0.06,0.108,0.095,0.052,0.053
502251771670316,2022-07-27,"Nežijeme v lehké době, ale problémy jsou od toho, aby se překonávaly. Budu postupně představovat svoje recepty, jak obtíže lépe zvládnout. Začněme inflací neboli zdražováním. Potřebujeme získat zpět kontrolu nad energiemi. Vláda musí pomáhat rychle, efektivně a jednoduše. Rozpočtům našich domácností může pomoci například zrušení daně z přidané hodnoty na energie a základní potraviny. Všichni zodpovědní musí důrazněji hájit naše národní zájmy v rámci Evropské unie mimo jiné právě tím, že získáme možnost dalšího snižování DPH. Zůstaňme bezpečnou zemí, kde lidé mohou spokojeně žít. Více ve videu.","","","",2022-07-27,https://www.facebook.com/ads/archive/render_ad/?id=502251771670316&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,1000001,,4000,4999,100,199,2022-08-18,,0.006,0.011,0.023,0.088,0.181,0.264,,0.004,0.023,0.06,0.091,0.126,0.121,,,0.001,,0.001,0.001,0.001,0.082,0.041,0.036,0.046,0.138,0.068,0.04,0.05,0.113,0.056,0.101,0.112,0.053,0.062
1949443775446288,2022-07-25,"Zveme Vás na besedu s armádním generálem ve výslužbě Petrem Pavlem. Beseda se uskuteční v multifunkčním prostoru Prádelna, Hradební 83, Český Krumlov v pátek 19. 8. od 17.00 do 18:30 hod. Těší nás, že se moderování besedy ujal scenárista a režisér Václav Marhoul, pro kterého je Český Krumlov druhým domovem. Přijďte se i Vy zeptat na cokoliv, co Vás zajímá.","Debata s generálem Pavlem v Českém Krumlově, moderuje Václav Marhoul","Zveme Vás na besedu s armádním generálem ve výslužbě Petrem Pavlem. Beseda se uskuteční v multifunkčním prostoru Prádelna, Hradební 83, Český Krumlov v pátek 19. 8. od 17.00 do 18:30 hod. 

Těší nás, že se moderování besedy ujal scenárista a režisér Václav Marhoul, pro kterého je Český Krumlov druhým domovem. 

Přijďte se i Vy zeptat na cokoliv, co Vás zajímá.

http://pradelnazije.cz

Pořadatelem akce je generál Petr Pavel.","Debata s generálem Pavlem v Českém Krumlově, moderuje Václav Marhoul",2022-07-25,https://www.facebook.com/ads/archive/render_ad/?id=1949443775446288&access_token={access_token},Pro bezpečnou budoucnost z.s.,CZK,cs,102389958091735,Generál Pavel,facebook,100001,500000,20000,24999,1000,1499,2022-08-19,,0.025,0.048,0.067,0.09,0.094,0.131,,0.053,0.11,0.105,0.093,0.078,0.102,,0,0.001,0.002,0.001,0,0.001,,,,,,,,,,1,,,,
735834320967918,2022-07-25,Zveme vás na veřejnou debatu s armádním generálem ve výslužbě Petrem Pavlem. Moderuje scenárista a režisér Václav Marhoul. Na místě bude také možnost podepsat petici za kandidaturu generála Pavla. Debata se uskuteční od 15:30 ve WoodAréně v Ostravici. Všichni jste srdečně zváni.,Veřejná debata s generálem Pavlem v Ostravici,"Zveme vás na veřejnou debatu s armádním generálem ve výslužbě Petrem Pavlem. Moderuje scenárista a režisér Václav Marhoul. Na místě bude také možnost podepsat petici za kandidaturu generála Pavla.

Debata se uskuteční od 15:30 ve WoodAréně v Ostravici.

Všichni jste srdečně zváni.

Před besedou se koná výšlap na Lysou horu. Přidejte se na https://fb.me/e/1QeCkLXcd.",Veřejná debata s generálem Pavlem v Ostravici,2022-07-25,https://www.facebook.com/ads/archive/render_ad/?id=735834320967918&access_token={access_token},Pro bezpečnou budoucnost z.s.,CZK,cs,102389958091735,Generál Pavel,facebook,100001,500000,8000,8999,500,599,2022-08-01,,0.011,0.026,0.041,0.062,0.086,0.107,,0.056,0.128,0.135,0.137,0.095,0.107,,0,0.002,0.002,0.002,0.001,0.001,,,,,1,,,,,,,,,
